0.00073942|12.55137113|0.00073943|866.40411819
0.00073764|0.68385465|0.00073946|115.66716759
0.00073605|4.58853280|0.00073968|157.12000000
0.00073412|115.91173586|0.00074128|605.62300000
0.00073405|18.84164920|0.00074129|200.00000000
0.00073350|222.22483981|0.00074140|16.94900000
0.00073289|1.35203198|0.00074196|13.79818809
0.00073250|2.89085385|0.00074247|0.19865744
0.00073172|606.49000000|0.00074340|16.94900000
0.00073168|0.62110000|0.00074388|0.68234558
0.00073167|2.71979330|0.00074389|6.81235162
0.00073103|2.97757947|0.00074399|109.76601006
0.00073030|4.97040459|0.00074439|100.00000000
0.00073002|50.00000000|0.00074515|50.66675400
0.00073001|151.58300000|0.00074533|56.27351300
0.00073000|131.74213699|0.00074550|16.94900000
0.00072957|3.06690685|0.00074667|12.45581365
0.00072851|655.00000000|0.00074722|1.55016228
0.00072850|17.00000000|0.00074750|16.94900000
0.00072819|179.82485340|0.00074768|2.57831633
0.00072811|3.15891406|0.00074869|0.48140386
0.00072796|3.60004191|0.00074873|0.35249365
0.00072669|29.36314554|0.00074922|4.16484491
0.00072665|3.25368148|0.00074926|479.14757910
0.00072650|17.00000000|0.00074950|16.94900000
0.00072604|0.85036895|0.00074984|11.89254112
0.00072544|0.90349703|0.00074990|2.68365015
0.00072520|3.35129192|0.00075030|0.14827703
0.00072500|262.90153032|0.00075044|2822.87018234
0.00072450|17.00000000|0.00075045|1127.57384594
0.00072431|43.94515991|0.00075115|6.74605974
0.00072423|18.95070100|0.00075219|20.32578464
0.00072406|2981.97300793|0.00075360|23.66680505
0.00072405|29370.00000000|0.00075394|0.46945910
0.00072375|3.45182729|0.00075406|0.31669563
0.00072306|20.43337267|0.00075449|200.00000000
0.00072300|20.00000000|0.00075542|578.41203175
0.00072286|3.81605013|0.00075560|16.94900000
0.00072265|150.00000000|0.00075572|13.58091407
0.00072254|0.21313699|0.00075636|10.13114510
0.00072250|17.00000000|0.00075642|0.13506552
0.00072242|37.83394701|0.00075653|538.20237169
0.00072225|13.32612300|0.00075659|0.16562505
0.00072222|50.95530156|0.00075673|1.27250811
0.00072185|167.63734893|0.00075674|1.20804111
0.00072172|0.31420772|0.00075700|30.95350000
0.00072130|399.60000000|0.00075746|5.28028132
0.00072110|14.09416169|0.00075760|16.94900000
0.00072101|0.13869434|0.00075913|0.15240720
0.00072056|4.99430998|0.00075970|16.94900000
0.00072050|17.00000000|0.00076000|663.81511585
0.00072034|1263.93201970|0.00076004|747.54307814
0.00072027|9.44987500|0.00076042|3.52137997
0.00072009|20.89997927|0.00076144|2.75379906
0.00072007|10.00000000|0.00076170|16.94900000
0.00072000|310.00958332|0.00076176|0.74593571
0.00071999|8.33344907|0.00076202|5.65389483
0.00071961|655.87161101|0.00076300|6.69023059
0.00071944|21.56299645|0.00076333|40.00000000
0.00071900|79.36428373|0.00076370|16.94900000
0.00071850|17.00000000|0.00076392|4.07517962
0.00071820|31.09036480|0.00076401|11.66104850
0.00071800|20.00000000|0.00076428|21.33555362
0.00071786|0.20364667|0.00076430|2.51473733
0.00071781|1.04484474|0.00076490|4.66436989
0.00071744|4.04502119|0.00076500|519.79709837
0.00071731|1.38823135|0.00076512|0.66835963
0.00071671|62.25717742|0.00076561|214.47162686
0.00071650|27.00000000|0.00076580|16.94900000
0.00071632|24.08557700|0.00076664|6.41743562
0.00071600|0.20000000|0.00076693|1.31117477
0.00071584|22.75500988|0.00076715|6.47647132
0.00071559|96.91690773|0.00076735|0.14798948
0.00071512|533.42946638|0.00076909|0.77460594
0.00071502|0.23076278|0.00076980|16.94900000
0.00071501|20.00000000|0.00077000|8.40404929
0.00071500|55.23097902|0.00077190|16.94900000
0.00071484|6.99447544|0.00077254|5.24738025
0.00071450|17.00000000|0.00077321|277.92933967
0.00071393|2.80139509|0.00077337|2.61584585
0.00071350|10.00000000|0.00077338|0.13211819
0.00071320|0.28042624|0.00077360|134.77362085
0.00071296|9.50141984|0.00077390|16.94900000
0.00071267|14.03173980|0.00077400|1.00000000
0.00071256|2.10508495|0.00077577|546.80382362
0.00071250|73.14035088|0.00077590|16.94900000
0.00071243|34.89023483|0.00077668|0.15834781
0.00071236|10.53424800|0.00077709|1.36046672
0.00071226|24.01285147|0.00077790|16.94900000
0.00071224|34.94073478|0.00077838|0.55560341
0.00071197|48.67102546|0.00077944|0.15112242
0.00071190|38.25674954|0.00077948|0.54879172
0.00071170|4.28771954|0.00077950|0.51799744
0.00071159|5.19644739|0.00078000|330.87400000
0.00071130|57.57127645|0.00078099|26.61128305
0.00071100|291.11496484|0.00078104|140.53236016
0.00071060|350.95554461|0.00078110|12.80245808
0.00071050|31.07459535|0.00078200|16.94900000
0.00071048|140.74932916|0.00078400|57.97396938
0.00071038|14.93760000|0.00078401|3.39886877
